titulo,subtitulo,autor,data,secao,texto,url 
O projeto piloto de Moro contra a criminalidade,Nao possui,Nao possui,03/04/2019 08:10:55,Brasil,<p>Sergio Moro vai apresentar nesta quinta-feira a Jair Bolsonaro um projeto piloto de combate à criminalidade...</p>,https://www.oantagonista.com/brasil/o-projeto-piloto-de-moro-contra-criminalidade/
Lula no xadrez,Nao possui,Nao possui,03/04/2019 08:04:06,Brasil,"<p>Elio Gaspari argumenta que a <strong>soltura de Lula</strong> seria um bom negócio para Jair Bolsonaro:<br><br>“A transferência de Lula para o regime domiciliar, aventada em junho do ano passado pelo advogado Sepúlveda Pertence, foi rebarbada pelo PT...</p>",https://www.oantagonista.com/brasil/lula-no-xadrez/
Lulismo escancarado,Nao possui,Nao possui,03/04/2019 07:49:22,Brasil,"<p>Elio Gaspari quer tirar Lula da cadeia.<br><br>Sim, ele sempre quis tirar Lula da cadeia, mas agora resolveu fazer um apelo público por sua prisão domiciliar...</p>",https://www.oantagonista.com/brasil/lulismo-escancarado/
Paulo Guedes no paredão,Nao possui,Nao possui,03/04/2019 07:30:42,Brasil,"<p>Paulo Guedes comparecerá hoje na Comissão de Constituição e Justiça da Câmara para defender a reforma da Previdência.<br><br>Até ontem à noite, já havia mais de 60 deputados inscritos para perguntas...</p>",https://www.oantagonista.com/brasil/paulo-guedes-no-paredao/
“Não fico prestando atenção no que ele fala”,Nao possui,Nao possui,03/04/2019 07:24:49,Brasil,"<p>O general Augusto Heleno, em Israel, foi perguntado sobre os ataques de Olavo de Carvalho...</p>",https://www.oantagonista.com/brasil/nao-fico-prestando-atencao-no-que-ele-fala/
Bolsonaro convoca líderes,Nao possui,Nao possui,03/04/2019 07:12:33,Brasil,"<p>Jair Bolsonaro passou a convidar também líderes partidários do Congresso Nacional para reuniões individuais, diz a <strong>Crusoé</strong>...</p>",https://www.oantagonista.com/brasil/bolsonaro-convoca-lideres/
50% de reforma,Nao possui,Nao possui,03/04/2019 07:08:55,Economia,"<p>A Folha de S. Paulo, em editorial, defende a reforma previdenciária, mesmo que ela renda 500 bilhões de reais em dez anos, a metade do que foi estimado por Paulo Guedes...</p>",https://www.oantagonista.com/economia/50-de-reforma/
Mais dinheiro para a campanha da Previdência,Nao possui,Nao possui,03/04/2019 07:00:11,Brasil,<p>O ministro Paulo Guedes mandou duplicar a verba publicitária para a campanha da Previdência...</p>,https://www.oantagonista.com/brasil/mais-dinheiro-para-campanha-da-previdencia/
“A tendência é que a gente continue a vender para o mundo árabe”,Nao possui,Nao possui,03/04/2019 06:45:36,Brasil,<p>O general Augusto Heleno disse para o Valor que a abertura de um escritório comercial em Jerusalém não deve atrapalhar os negócios com o mundo árabe...</p>,https://www.oantagonista.com/brasil/tendencia-e-que-gente-continue-vender-para-o-mundo-arabe/
STF adia soltura de Lula,Nao possui,Nao possui,03/04/2019 06:33:38,Brasil,<p>O pedido da OAB para adiar o julgamento no STF sobre a prisão em segundo grau foi capitaneado por Dias Toffoli...</p>,https://www.oantagonista.com/brasil/stf-adia-soltura-de-lula/
Pacote de Moro dá maior proteção a agentes de segurança,Nao possui,Nao possui,03/04/2019 06:30:30,Brasil,"<p>Além de <strong>abarcar facções e milícias dentro do conceito de organização criminosa</strong>, como mostramos mais cedo, o pacote anticrime de Sergio Moro também inova em relação ao projeto de Alexandre de Moraes no tocante à segurança jurídica dos policiais...</p>",https://www.oantagonista.com/brasil/pacote-de-moro-da-maior-protecao-agentes-de-seguranca/
Santos Cruz diz que Olavo é “personalidade histérica”,Nao possui,Nao possui,03/04/2019 06:15:31,Brasil,"<p>O general Santos Cruz, entrevistado por Roberto D’Ávila, na GloboNews, comentou os ataques de Olavo de Carvalho...</p>",https://www.oantagonista.com/brasil/santos-cruz-diz-que-olavo-e-personalidade-histerica/
Pacote de Moro cobre falhas do projeto de Moraes contra facções,Nao possui,Nao possui,03/04/2019 06:00:08,Brasil,"<p>Embora o pacote anticrime tenha sido desdenhado por Rodrigo Maia como um “copia e cola” de projeto de Alexandre de Moraes, a proposta de Sergio Moro traz inovações não previstas no texto que já tramitava na Câmara...</p>",https://www.oantagonista.com/brasil/pacote-de-moro-cobre-falhas-projeto-de-moraes-contra-faccoes/
“A arrogância precede a ruína”,Nao possui,Nao possui,03/04/2019 05:01:32,Brasil,"<p>A queda de popularidade de Jair Bolsonaro, segundo o presidente da bancada evangélica, Silas Câmara, recomenda um ""freio de arrumação""...</p>",https://www.oantagonista.com/brasil/arrogancia-precede-ruina/
Bolsonaro: “Eu combatia esse pessoal da esquerdalha desde 1970”,Nao possui,Nao possui,03/04/2019 04:28:41,Brasil,"<p>Jair Bolsonaro, em Tel Aviv, disse que não quer encrenca com os países árabes:<br><br>“Fui convidado por vários países árabes...</p>",https://www.oantagonista.com/brasil/bolsonaro-eu-combatia-esse-pessoal-da-esquerdalha-desde-1970/
Bolsonaro: “Não existe projeto que não tem mudança”,Nao possui,Nao possui,03/04/2019 04:24:44,Brasil,"<p>Jair Bolsonaro está a caminho do Brasil.<br><br>No aeroporto de Tel Aviv, antes de embarcar, ele conversou com jornalistas:<br><br>“Vamos jogar pesado na Previdência, porque é um marco...</p>",https://www.oantagonista.com/brasil/bolsonaro-nao-existe-projeto-que-nao-tem-mudanca/
"Recebimento de denúncia por Bretas ‘estava anunciado’, diz advogado de Temer",Nao possui,Nao possui,02/04/2019 21:15:38,Brasil,"<p>Eduardo Carnelós, o advogado de Michel Temer, afirmou em nota que o recebimento da denúncia contra o ex-presidente por Marcelo Bretas ""estava anunciado""...</p>",https://www.oantagonista.com/brasil/recebimento-de-denuncia-por-bretas-estava-anunciado-diz-advogado-de-temer/
"‘Chega, não dá mais’, diz presidente da frente ruralista a líderes do governo",Nao possui,Nao possui,02/04/2019 21:00:10,Brasil,"<p>Alceu Moreira, o presidente da Frente Parlamentar da Agropecuária --que hoje declarou apoio à reforma da Previdência--, reclamou de Flávio Bolsonaro a Joice Hasselmann e Vitor Hugo, líderes do governo no Congresso...</p>",https://www.oantagonista.com/brasil/chega-nao-da-mais-diz-presidente-da-frente-ruralista-lideres-governo/
Moro rebate críticas a Wilson Damazio,Nao possui,Nao possui,02/04/2019 20:47:14,Brasil,<p>O ministro Sergio Moro rebateu as críticas à nomeação de Wilson Damazio para o Conselho Nacional de Política Criminal e Penitenciária...</p>,https://www.oantagonista.com/brasil/moro-rebate-criticas-wilson-damazio/
Aliados de Crivella dominam comissão que analisa seu impeachment,Nao possui,Nao possui,02/04/2019 20:40:46,Brasil,"<p>A comissão processante que vai analisar o pedido de impeachment de Marcelo Crivella, com três vereadores, será formada por dois aliados do prefeito do Rio...</p>",https://www.oantagonista.com/brasil/aliados-de-crivella-dominam-comissao-que-analisa-seu-impeachment/
Só 11% acreditam em tese de Maduro sobre ‘sabotagem’,Nao possui,Nao possui,02/04/2019 20:20:34,Mundo,"<p>Só 11% dos moradores da Venezuela acreditam em Nicolás Maduro quando ele diz que os apagões do país são furto de ""sabotagem""...</p>",https://www.oantagonista.com/mundo/11-acreditam-em-tese-de-maduro-sobre-sabotagem/
Maia defende regime de capitalização “híbrido”,Nao possui,Nao possui,02/04/2019 20:10:02,Brasil,"<p>Rodrigo Maia esclareceu há pouco, na Câmara, a declaração de que o modelo de capitalização proposto na reforma da Previdência não será aprovado...</p>",https://www.oantagonista.com/brasil/maia-defende-regime-de-capitalizacao-hibrido/
Rússia anuncia centro de manutenção de helicópteros na Venezuela,Nao possui,Nao possui,02/04/2019 20:00:10,Mundo,"<p>A empresa estatal russa Russian Helicopters anunciou hoje que abrirá nos próximos meses um centro de manutenção de helicópteros na Venezuela, conta Duda Teixeira em <strong>Crusoé</strong>...</p>",https://www.oantagonista.com/mundo/russia-anuncia-centro-de-manutencao-de-helicopteros-na-venezuela/
Deputados rejeitam permissão para devolver sobras do Fundo Partidário,Nao possui,Nao possui,02/04/2019 19:55:38,Brasil,"<p>Com 294 votos contrários, a Câmara rejeitou proposta do deputado Marcel van Hattem (Novo-RS) para permitir aos partidos devolver recursos que não usam do Fundo Partidário...</p>",https://www.oantagonista.com/brasil/deputados-rejeitam-permissao-para-devolver-sobras-fundo-partidario/
Frente Parlamentar do Agro apoia reforma da Previdência,Nao possui,Nao possui,02/04/2019 19:53:57,Brasil,<p>A Frente Parlamentar da Agropecuária declarou apoio à reforma da Previdência.<br><br>O anúncio foi feito há pouco pelo deputado Alceu Moreira (MDB-RS)...</p>,https://www.oantagonista.com/brasil/frente-parlamentar-agro-apoia-reforma-da-previdencia/
Mourão recua e diz que Bolsonaro não sabia de vídeo pró-golpe,Nao possui,Nao possui,02/04/2019 19:45:30,Brasil,"<p>Hamilton Mourão afirmou hoje que, ao contrário do que disse na segunda, Jair Bolsonaro não tinha ciência da divulgação de um vídeo pró-golpe de 1964 por um número de WhatsApp do Planalto...</p>",https://www.oantagonista.com/brasil/mourao-recua-e-diz-que-bolsonaro-nao-sabia-de-video-pro-golpe/
"Enquanto isso, no mundo real…",Nao possui,Nao possui,02/04/2019 19:39:24,Internet,"<p>Enquanto as redes sociais discutem o Nazismo, Modesto Carvalhosa alerta para mais uma tragédia brasileira...</p>",https://www.oantagonista.com/internet/enquanto-isso-no-mundo-real/
Campanha da Previdência já consumiu 30 milhões,Nao possui,Nao possui,02/04/2019 19:28:28,Brasil,<p>O governo destinou R$ 30 milhões para a campanha da reforma da Previdência...</p>,https://www.oantagonista.com/brasil/campanha-da-previdencia-ja-consumiu-30-milhoes/
"‘A arrogância precede a ruína’, diz líder evangéico sobre Bolsonaro",Nao possui,Nao possui,02/04/2019 19:21:13,Brasil,"<p>O deputado Silas Câmara, do PRB do Amazonas, recém-eleito líder da bancada evangélica no Congresso, fez uma série de críticas a Jair Bolsonaro em entrevista ao site BuzzFeed...</p>",https://www.oantagonista.com/brasil/arrogancia-precede-ruina-diz-lider-evangeico-sobre-bolsonaro/
Foi o Carluxo,Nao possui,Nao possui,02/04/2019 19:15:04,Brasil,<p>Flávio Bolsonaro provavelmente se arrependeu da postagem contra o Hamas e retirou o tuíte do ar...</p>,https://www.oantagonista.com/brasil/foi-o-carluxo/
Com direito a acompanhante,Nao possui,Nao possui,02/04/2019 18:48:02,Brasil,"<p>Raquel Dodge vai participar da Brazil Conference, evento organizado por Harvard e MIT, no próximo fim de semana...</p>",https://www.oantagonista.com/brasil/com-direito-acompanhante/
"‘De esquerda é o comunismo, não resta a mínima dúvida’, diz Mourão",Nao possui,Nao possui,02/04/2019 18:41:50,Brasil,<p>Hamilton Mourão foi questionado hoje sobre as declarações de Jair Bolsonaro após visitar o Centro Mundial de Memória do Holocausto --o presidente brasileiro disse que o nazismo era um regime de esquerda...</p>,https://www.oantagonista.com/brasil/de-esquerda-e-o-comunismo-nao-resta-minima-duvida-diz-mourao/
"Para conselheiro nomeado por Moro, mulheres têm tara por policiais",Nao possui,Nao possui,02/04/2019 18:34:39,Brasil,"<p>Sergio Moro empossou no Ministério da Justiça um conselheiro que, em entrevistas, associou a homossexualidade a “desvio de conduta” e afirmou que, para a mulher é o máximo “estar dando para um policial”...</p>",https://www.oantagonista.com/brasil/para-conselheiro-nomeado-por-moro-mulheres-tem-tara-por-policiais/
Carlos Bolsonaro vota a favor de impeachment de Crivella,Nao possui,Nao possui,02/04/2019 18:18:48,Brasil,<p>Carlos Bolsonaro foi um dos vereadores do Rio que votaram a favor da abertura de processo de impeachment contra Marcelo Crivella...</p>,https://www.oantagonista.com/brasil/carlos-bolsonaro-vota-favor-de-impeachment-de-crivella/
"Bairro de Maceió afunda, e Braskem é acusada",Nao possui,Nao possui,02/04/2019 18:07:36,Sociedade,"<p>O Ministério Público e a Defensoria Pública de Alagoas pediram hoje o bloqueio de R$ 6,7 bilhões da Braskem e a indisponibilidade das ações da empresa negociadas em Bolsa...</p>",https://www.oantagonista.com/sociedade/bairro-de-maceio-afunda-e-braskem-e-acusada/
Engenheiros poderão ficar calados na CPI de Brumadinho,Nao possui,Nao possui,02/04/2019 17:50:51,Brasil,<p>Rosa Weber concedeu habeas corpus para que engenheiros da empresa Tüv Süd possam ficar em silêncio durante depoimento amanhã na CPI da Brumadinho...</p>,https://www.oantagonista.com/brasil/engenheiros-poderao-ficar-calados-na-cpi-de-brumadinho/
Impeachment de Crivella é aberto,Nao possui,Nao possui,02/04/2019 17:45:44,Brasil,"<p>A Câmara Municipal acaba de aprovar, por 35 votos a 14, a abertura de processo de impeachment do prefeito do Rio, Marcelo Crivella...<br><br></p>",https://www.oantagonista.com/brasil/impeachment-de-crivella-e-aberto/
Rodrigo Mala,Nao possui,Nao possui,02/04/2019 17:42:16,Brasil,"<p>Rodrigo Maia disse mais cedo que a Câmara dos Deputados não aprovará o regime de capitalização da reforma da Previdência. E, há pouco, afirmou que...</p>",https://www.oantagonista.com/brasil/rodrigo-mala/
"Neto de Lula morreu com infecção bacteriana, diz jornal",Nao possui,Nao possui,02/04/2019 17:38:33,Brasil,"<p>Arthur Araújo Lula da Silva, neto de Lula, morreu por infecção generalizada originada pela bactéria Staphylococcus aureus, segundo a Folha de S. Paulo...</p>",https://www.oantagonista.com/brasil/neto-de-lula-morreu-com-infeccao-bacteriana-diz-jornal/
A angústia de Santos Cruz,Nao possui,Nao possui,02/04/2019 17:36:24,Brasil,<p>Carlos Alberto dos Santos Cruz foi ao Congresso hoje e recebeu de senadores uma lista de cobranças que incluía até uma definição sobre o papel de cada pasta da gestão Jair Bolsonaro...</p>,https://www.oantagonista.com/brasil/angustia-de-santos-cruz/
Flávio Bolsonaro e o terrorismo,Nao possui,Nao possui,02/04/2019 17:27:11,Internet,<p>Flávio Bolsonaro quer que o grupo terrorista Hamas e a imprensa que o repercute se explodam...</p>,https://www.oantagonista.com/internet/flavio-bolsonaro-e-o-terrorismo/
Cunha (e Lula) vão ter que esperar,Nao possui,Nao possui,02/04/2019 17:23:24,Brasil,"<p>Pela segunda vez, o STF adiou a decisão sobre um pedido de Eduardo Cunha para reduzir sua pena, no caso da compra de um campo de petróleo no Benin pela Petrobras...</p>",https://www.oantagonista.com/brasil/cunha-e-lula-vao-ter-que-esperar/
Família decide processar hospital em que morreu neto de Lula,Nao possui,Nao possui,02/04/2019 17:14:05,Brasil,"<p>A família de Lula decidiu processar o hospital Bartira, em Santo André, informa Igor Gadelha em <strong>Crusoé</strong>...</p>",https://www.oantagonista.com/brasil/familia-decide-processar-hospital-em-que-morreu-neto-de-lula/
"Escritório em Israel provoca ‘desconforto’, diz ministra",Nao possui,Nao possui,02/04/2019 17:12:46,Brasil,"<p>Tereza Cristina, ministra da Agricultura, disse hoje que o anúncio da criação de um escritório de negócios em Jerusalém provocou ""desconforto""...</p>",https://www.oantagonista.com/brasil/escritorio-em-israel-provoca-desconforto-diz-ministra/
Reforma sem BPC e aposentadoria rural,Nao possui,Nao possui,02/04/2019 17:06:14,Brasil,"<p>Rodrigo Maia disse hoje a jornalistas:<br><br>""Eu tenho certeza, pelo que eu ouço dos líderes dos partidos...</p>",https://www.oantagonista.com/brasil/reforma-sem-bpc-e-aposentadoria-rural/
IBGE responde a Bolsonaro,Nao possui,Nao possui,02/04/2019 17:03:45,Brasil,<p>O IBGE divulgou uma nota em que responde às declarações de Jair Bolsonaro criticando sua metodologia de medição do desemprego...</p>,https://www.oantagonista.com/brasil/ibge-responde-bolsonaro/
TEMER E MOREIRA RÉUS: A ÍNTEGRA DA DECISÃO DE BRETAS,Nao possui,Nao possui,02/04/2019 16:49:50,Brasil,"<p>O juiz Marcelo Bretas acaba de receber a denúncia do MPF contra Michel Temer, Moreira Franco e demais investigados no esquema de propina envolvendo obras em Angra 3.</p>",https://www.oantagonista.com/brasil/temer-moreira-reus-integra-decisao-bretas/
